,Expt,ClogP,Polarizability,Name,smiles
1739,-0.24,3.25,127.618,3-Mentanol  ,CC1CCCC(O)(C(C)C)C1
1740,-4.23,-0.7,53.019,Propyzamide  ,CCC(N)=O
1741,-8.06,6.52,220.489,"2,2',5,5'-Tetrabromobiphenyl  ",Brc1ccc(Br)c(-c2cc(Br)ccc2Br)c1
1742,-2.72,4.12,113.149,"1,1,2,2-Tetrabromoethane  ",BrC(Br)C(Br)Br
1743,-5.26,4.6,140.862,"2,4,3,5-Tetrachloroanisole  ",COc1cc(Cl)c(Cl)c(Cl)c1Cl
1744,-5.13,4.45,140.862,"2,4,5,6-Tetrachloroanisole  ",COc1c(Cl)cc(Cl)c(Cl)c1Cl
1745,-7.99,7.07,215.193,"2,2',4,6'-Tetrachlorobenzyl 3-toluene  ",Cc1c(Cl)ccc(Cc2c(Cl)cccc2Cl)c1Cl
1746,-7.4,7.07,215.193,"2,2',4,4'-Tetrachlorobenzyl 3-toluene  ",Cc1c(Cl)ccc(Cc2ccc(Cl)cc2Cl)c1Cl
1747,-8.03,6.9,215.193,"2,2',5,5'-Tetrachlorobenzyl 4-toluene  ",Cc1cc(Cl)c(Cc2cc(Cl)ccc2Cl)cc1Cl
1748,-8.36,7.07,215.193,"2,2',4,6'-Tetrachlorobenzyl 5-toluene  ",Cc1cc(Cc2c(Cl)cccc2Cl)c(Cl)cc1Cl
1749,-7.49,7.07,215.193,"2,2',4,4'-Tetrachlorobenzyl 5-toluene  ",Cc1cc(Cc2ccc(Cl)cc2Cl)c(Cl)cc1Cl
1750,-8.18,6.81,215.193,"2,3,4,4'-Tetrachlorobenzyl 5-toluene  ",Cc1cc(Cc2ccc(Cl)cc2)c(Cl)c(Cl)c1Cl
1751,-7.24,6.81,215.193,"2,3,4,6'-Tetrachlorobenzyl 6-toluene  ",Cc1cc(Cl)c(Cl)c(Cl)c1Cc1ccccc1Cl
1752,-7.44,6.81,215.193,"2,3,4,4'-Tetrachlorobenzyl 6-toluene  ",Cc1cc(Cl)c(Cl)c(Cl)c1Cc1ccc(Cl)cc1
1753,-6.57,5.88,190.225,"2,2',4,5-Tetrachlorobiphenyl  ",Clc1cc(Cl)c(-c2ccccc2Cl)cc1Cl
1754,-8.53,6.0,190.225,"3,3',4,4'-Tetrachlorobiphenyl  ",Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl
1755,-6.94,6.11,190.225,"2,4,4',6-Tetrachlorobiphenyl  ",Clc1ccc(-c2c(Cl)cc(Cl)cc2Cl)cc1
1756,-8.54,6.26,190.225,"3,3',5,5'-Tetrachlorobiphenyl  ",Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1
1757,-8.86,6.45,187.75,"2,3,7,8-Tetrachlorodibenzofuran  ",Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl
1758,-8.77,6.4,192.057,"1,2,3,4-Tetrachlorodibenzo-p-dioxin  ",Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2
1759,-8.89,6.8,192.057,"1,2,3,7-Tetrachlorodibenzo-p-dioxin  ",Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2
1760,-9.0,6.84,192.057,"1,3,6,8-Tetrachlorodibenzo-p-dioxin  ",Clc1cc(Cl)c2c(c1)Oc1c(Cl)cc(Cl)cc1O2
1761,-10.22,7.01,192.057,"2,3,7,8-Tetrachlorodibenzo-p-dioxin  ",Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2
1762,-6.82,6.19,194.532,"2,2',4,4'-Tetrachlorodiphenyl ether  ",Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1
1763,-6.98,6.59,194.532,"3,3',4,4'-Tetrachlorodiphenyl ether  ",Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl
1764,-5.24,4.92,157.653,"3,4,5,6-Tetrachloroveratrole  ",COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC
1765,-7.3,5.88,199.757,"2,4,6-Tribromobiphenyl  ",Brc1cc(Br)c(-c2ccccc2)c(Br)c1
1766,0.72,1.27,78.333,"2,2,2-TriChloro-1,1-ethanediol  ",OC(O)C(Cl)(Cl)Cl
1767,-4.29,3.95,127.696,"2,3,4-Trichloroanisole  ",COc1ccc(Cl)c(Cl)c1Cl
1768,-4.2,3.95,127.696,"2,4,6-Trichloroanisole  ",COc1c(Cl)cc(Cl)cc1Cl
1769,-7.06,5.56,177.05900000000003,"3,4,4'-Trichlorobiphenyl  ",Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1
1770,-7.58,5.91,178.891,"1,2,4-Trichlorodibenzo-p-dioxin  ",Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2
1771,-6.58,5.72,181.366,"2,4,5-Trichlorodiphenyl ether  ",Clc1cc(Cl)c(Oc2ccccc2)cc1Cl
1772,-6.77,6.0,181.366,"3,4,5-Trichlorodiphenyl ether  ",Clc1cc(Oc2ccccc2)cc(Cl)c1Cl
1773,-3.04,2.09,70.161,"1,1,2-Trichlorofluoroethane  ",FC(Cl)(Cl)CCl
1774,-4.37,4.33,144.487,"3,4,5-Trichloroveratrole  ",COc1cc(Cl)c(Cl)c(Cl)c1OC
1775,-1.31,1.96,104.989,Veratrole  ,COc1ccccc1OC
1776,-3.3,3.9,162.773,Vernolate  ,CCCSC(=O)N(CCC)CCC
1777,-4.23,3.87,118.031,"1,1,3,4,4-Pentachloro-1,2-Butadiene  ",ClC(Cl)=C=C(Cl)C(Cl)Cl
1778,-10.55,8.39,260.362,"2,2',3,3',4,4',5,5',6'-Nonachlorodiphenyl ether  ",Clc1cc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl
1779,-8.06,6.99,215.193,"2,2',4,5'-Tetrachlorobenzyl-5 toluene  ",Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl
1780,-6.22,5.8,181.366,"2,4,4'-trichlorodiphenyl ether  ",Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1
1781,-0.71,1.13,135.635,Aldicarb,CNC(=O)ON=CC(C)(C)SC
1782,-6.0,4.52,213.774,Bifenox,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]
1783,-4.41,3.58,131.321,chloroneb,COc1cc(Cl)c(OC)cc1Cl
1784,-4.4,4.92,199.255,o-dibutylphthalate,CCCCc1ccc(C(=O)[O-])c(C(=O)[O-])c1CCCC
1785,-3.82,4.24,227.338,Diclofop-methyl,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1
1786,-0.74,0.48,145.89700000000005,Dimethoate,CNC(=O)CSP(=S)(OC)OC
1787,0.88,-0.8,93.078,"1,5-Dimethoxydiethyl ether",COCCOCCOC
1788,-6.08,3.12,204.25,b-Endosulfan,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
1789,-2.7,3.37,150.289,EPTC,CCCN(CCC)C(=O)SCC
1790,-5.22,3.65,187.1,Fluorodifen,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1
1791,-5.66,6.25,242.653,Leptophos,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1
1792,-7.04,6.18,238.797,Perthane,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1
1793,-3.0743,2.37,119.244,2-amino-5-bromobenzoic acid,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
1794,-2.6203,2.87,118.132,"5-bromo-2,4-dihydroxybenzoic acid",Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
1795,-1.0638,0.34,110.996,Acetaminophen,c1ccc(Cn2ccnc2)cc1
1796,-2.4352,-0.26,127.167,Acetazolamide,CN(C)Cc1c[nH]c2ccc(Br)cc12
1797,-2.6342,2.88,201.447,Alprenolol,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
1798,-1.8536,2.22,119.473,Amantadine,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12
1799,-4.5496,4.92,239.721,amitriptyline,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
1800,-5.7905,3.77,272.927,Amodiaquine,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1
1801,-2.0025,1.53,214.095,Atropine,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
1802,-3.2078,0.67,177.50799999999995,Azathioprine,Nc1ccc(Br)cc1C(=O)O
1803,-3.2241,3.64,234.473,Bupivacaine,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21
1804,-4.2557,4.11,308.517,Carvedilol,CN=C(NC#N)NCCSCc1nc[nH]c1C
1805,-2.938,1.45,257.833,Cephalothin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
1806,-2.6667,3.39,217.052,chlorpheniramine,CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1
1807,-5.0706,4.82,248.183,Chlorpromazine,C#CCN(C)C(C)Cc1ccccc1
1808,-6.7447,6.05,250.285,Chlorprothixene,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
1809,-2.6565,2.19,104.896,Chlorzoxazone,Oc1ccc(I)cc1
1810,-1.6916,0.07,186.825,Cimetidine,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
1811,-3.5965,1.31,222.832,Ciprofloxacin,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1
1812,-2.8996,1.86,241.018,Danofloxacin,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1
1813,-2.5125,2.95,163.857,Deprenyl,CN(C)CCOC(c1ccccc1)c1ccccc1
1814,-3.3621,1.07,142.832,Diazoxide,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
1815,-5.4559,4.06,203.482,Diclofenac,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1
1816,-3.5998,3.68,271.242,Difloxacin,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
1817,-2.9457,3.66,214.014,diphenhydramine,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
1818,-3.8561,2.52,188.859,diphenylhydantoin,O=C(O)c1cc(Br)c(O)cc1O
1819,-2.6468,-0.4,223.68400000000003,Famotidine,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
1820,-3.6982,3.84,184.215,Fenoprofen,Nc1nc2nc[nH]c2c(=O)[nH]1
1821,-3.7326,2.42,172.71,Flumequine,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
1822,-4.4274,-0.98,95.233,Guanine,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
1823,-2.6731,1.59,162.05700000000004,Hexobarbital,CNCCCC12CCC(c3ccccc31)c1ccccc12
1824,-4.6914,4.51,233.595,Maprotiline,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
1825,-3.5655,2.22,218.518,Metoclopramide,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5
1826,-2.8978,1.45,229.15,Naloxone,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
1827,-4.4961,3.0,172.387,Naproxen,CNCCC=C1c2ccccc2CCc2ccccc21
1828,-3.2385,-0.4,136.90200000000002,Nitrofurantoin,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
1829,-4.0168,5.65,227.237,Nortriptiline,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
1830,-1.2655,2.74,239.623,Ofloxacin,c1cnc2c(c1)ccc1cccnc12
1831,-3.0881,-1.5,296.551,Oxytetracycline,Nc1ccc(N=Nc2ccccc2)c(N)n1
1832,-2.2935,1.67,160.745,Phenobarbital,CC(C)NCC(O)COc1cccc2[nH]ccc12
1833,-1.4927,0.81,106.165,Phthalic acid,C=CCc1ccccc1OCC(O)CNC(C)C
1834,-4.8019,1.71,222.925,Piroxicam,CC(C)NCC(O)COc1cccc2ccccc12
1835,-3.4938,3.1,206.493,propranolol,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
1836,-2.7865,3.44,248.872,Quinine,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O
1837,-2.5009,1.23,230.357,Ranitidine,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
1838,-1.5199,-0.96,140.755,Sulfacetamide,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
1839,-6.1367,3.18,266.316,Sulfasalazine,NC12CC3CC(CC(C3)C1)C2
1840,-2.6892,0.05,173.58599999999996,Sulfathiazole,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1
1841,-3.6778,3.59,254.709,Sulindac,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
1842,-3.0109,3.65,208.11,Tetracaine,CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12
1843,-2.1857,3.28,125.65,Thymol,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1
1844,-2.9511,0.79,208.228,Trimethoprim,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
1845,-4.7889,5.15,250.103,Trimipramine,NCCc1c[nH]c2ccccc12
1846,-3.2956,1.38,133.357,Tryptamine,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
1847,-2.43,1.54,223.502,None,NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1
1848,-4.396,4.1,237.246,None,Cc1c2ccccc2c(CN2CCOCC2)c2ccccc12
1849,-1.275,0.0416,245.973,None,O=C1CC2OCC=C3C[N+]4([O-])CCC56c7ccccc7N1C5C2C3CC64
1850,-5.593,3.58,175.355,None,CN1c2ccccc2Sc2ccccc21
1851,-3.065,0.93,144.291,None,C1=NC=NC2N=C(c3ccccc3)N=C12
1852,-4.819,2.81,167.868,None,O=[N+]([O-])c1ccc(-c2nc3cc(Cl)ccc3[nH]2)o1
1853,-4.966,4.85,238.977,None,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
1854,-4.244,2.42,163.836,None,CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1
1855,-2.7060000000000004,2.93,130.545,None,CCCOC(=O)c1ccc(O)cc1
1856,-2.511,0.98,140.705,None,O=C1CC(=O)CC(c2ccccc2)C1
1857,-3.509,3.24,144.289,None,Cc1ccc(S(=O)(=O)N(Cl)Cl)cc1
1858,-3.23,3.15,145.075,None,O=C(O)COc1c(Cl)cc(Cl)cc1Cl
1859,-2.312,1.63,132.55200000000002,None,CCC1OC(=O)c2cc(C#N)ccc21
1860,-2.676,2.74,158.18200000000004,None,CCNc1nc(NCC)nc(SC)n1
1861,-0.815,0.23,154.821,None,O=P1(N(CCCl)CCCl)NCCCO1
1862,-1.367,-0.49,139.059,None,CC1=Nc2ccccc2N=C(C)C1
1863,-2.654,1.99,125.761,None,Cc1ccc2c(c1)C=CS2(=O)=O
1864,-3.886,4.02,189.866,None,Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3
1865,-3.4330000000000003,2.5,227.33,None,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
1866,-2.369,3.21,143.507,None,CCSC(=O)N1CCCCCC1
1867,-2.665,2.12,125.761,None,CC1=CS(=O)(=O)c2ccccc21
1868,-2.222,1.08,145.21200000000005,None,CC1(C)SCC(COC(N)=O)S1
1869,-2.6210000000000004,2.65,124.136,None,CCOC(=O)c1[nH]c(C)cc1C
1870,-1.886,0.82,139.764,None,NC(=O)OCC1COC2(CCCCC2)O1
1871,-3.522,2.12,175.882,None,NC(=O)OCC1CSC2(CCCCC2)S1
1872,-3.012,2.67,187.615,None,NC(=O)N1c2ccccc2C=Cc2ccccc21
1873,-5.227,3.34,153.121,None,Cc1cc2cc3c(C)cc(=O)oc3cc2o1
1874,-3.319,2.79,136.703,None,Cc1cc2cccc(O)c2nc1C
1875,-1.088,2.17,124.807,None,O=C(O)c1ccc2ccccc2n1
1876,-0.043,1.81,124.807,None,O=C(O)c1ccc2ncccc2c1
1877,-3.73,2.8,134.684,None,c1ccc2c(c1)[nH]c1cnccc12
1878,-3.278,3.11,146.937,None,O=S(=O)(c1ccccc1)N(Br)Br
1879,-2.824,1.32,157.82299999999995,None,NC(=O)OCC1CSC2(CCCCC2)O1
1880,-1.742,1.0,124.807,None,O=C(O)c1cccc2cccnc12
1881,-2.675,1.76,124.807,None,O=C(O)c1cccc2ncccc12
1882,-3.114,2.08,171.209,None,CC(C)C1OCC2(CO1)COC(C(C)C)OC2
1883,-2.677,1.61,121.78,None,COc1cc(OC)cc(OC)c1
1884,-1.837,2.48,132.901,None,CCCCOC(=O)c1cccnc1
1885,-1.144,0.0172,127.417,None,Cc1ncc2nc(C)c(C)nc2n1
1886,-0.599,-0.39,112.24,None,O=C(O)CCn1ccccc1=O
1887,-0.962,0.5,167.305,None,O=P1(N(CCCl)CCCl)NCCCCO1
1888,-0.8490000000000001,1.71,143.366,None,CC1(C)N=C(c2ccccc2)NC1=O
1889,-3.064,1.04,118.225,None,O=[N+]([O-])c1cc2c(cc1CO)OCO2
1890,-3.682,2.61,180.496,None,COC(=O)c1ccccc1C(=O)c1ccccc1
1891,-3.399,1.68,194.556,None,c1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1
1892,-0.12,0.72,139.901,None,CCc1nc2cncnc2nc1CC
1893,-0.938,1.96,139.364,None,Cc1cc(N)n(-c2ccccc2)n1
1894,-2.907,1.64,132.55200000000002,None,CC1(C)OC(=O)c2cc(C#N)ccc21
1895,-3.122,1.78,123.107,None,COc1ccc2ccc(=O)oc2c1
1896,-3.62,1.17,142.71,None,C=CCc1ccc2cncnc2c1O
1897,-2.131,1.37,125.022,None,CCOS(=O)(=O)c1ccccc1
1898,0.359,-1.23,124.659,None,CN(C)c1ncc2nccnc2n1
1899,-0.022,-0.11,124.659,None,CN(C)c1cnc2cncnc2n1
1900,-5.5920000000000005,3.32,162.871,None,c1ccc2c(c1)Nc1ccccc1S2
1901,-3.931,1.69,148.80200000000005,None,COc1cc(Br)c2c(c1OC)C(=O)OC2
1902,-3.794,3.26,147.168,None,Cc1nccc2c1[nH]c1ccccc12
1903,-1.67,2.42,151.84799999999996,None,Cc1nn(-c2ccccc2)c(N)c1C
1904,-4.53,2.06,121.729,None,CCC1(CC)CCC(=O)NC1=O
1905,-1.743,-1.03,124.478,None,CCOC(=O)c1cnc(=S)[nH]c1
1906,-4.572,2.74,155.119,None,O=S1(=O)c2ccccc2-c2ccccc21
1907,-2.9210000000000003,1.67,143.366,None,CCCc1ncnc2c(O)cccc12
1908,-2.055,1.75,135.623,None,O=[N+]([O-])Cc1ccc2ccccc2n1
1909,-3.8,1.14,128.71200000000002,None,ON=C1C=CC(=NO)c2ncccc21
1910,-2.522,2.66,163.28799999999995,None,CCCCCCNC(=O)c1cccnc1
1911,-0.731,-0.32,149.559,None,Cc1ccnc(NC(=O)c2cnccn2)n1
1912,-1.917,0.57,143.939,None,CCC1(C)NC(=O)C(C)(CC)NC1=O
1913,-3.716,1.76,160.39600000000004,None,O=c1ccc2nc3ccccc3sc-2c1
1914,-2.977,0.38,148.717,None,O=C(Nc1ccccn1)c1cccnc1
1915,-0.451,-0.16,95.01,None,FC(F)(F)c1nc2ncncc2[nH]1
1916,-2.287,-0.4,119.24,None,Cc1nc2nc[nH]c(=O)c2nc1C
1917,-4.353,4.72,184.12,None,Cc1ccc(-c2nc3ccccc3s2)cc1
1918,-3.74,1.67,128.153,None,O=c1ccc2cc3ccoc3cc2o1
1919,-2.027,1.19,152.838,None,Cc1c(O)c(=O)ccn1-c1ccccc1
1920,-3.222,1.65,165.322,None,Cc1ccc(-n2ccc(=O)c(O)c2C)cc1
1921,-3.197,3.19,175.77200000000005,None,CCCCCCCNC(=O)c1cccnc1
1922,-3.487,2.67,138.991,None,c1coc(-c2nc3ccccc3[nH]2)c1
1923,-2.412,-2.8,100.598,None,CC1=NC(=O)C(C(N)=O)C(=O)N1
1924,-2.884,2.01,127.414,None,COc1c(C(=O)O)oc2ccccc12
1925,-3.042,0.66,122.705,None,Cc1ccc2[nH]c(=O)c(=O)[nH]c2c1
1926,-4.035,-0.68,112.18,None,O=c1[nH]c(=S)c2[nH]c(=O)[nH]c2[nH]1
1927,-2.854,0.28,122.705,None,O=C1CNC(=O)c2ccccc2N1
1928,-1.022,-0.62,124.659,None,CN(C)c1ncnc2nccnc12
1929,-2.6,0.25,129.77,None,CC(=O)Nc1ccc2c(c1)C(=O)OC2
1930,-2.651,0.61,110.199,None,O=C1OCc2ccc([N+](=O)[O-])cc21
1931,-2.319,2.06,156.506,None,O=C(NC1CCCCC1)c1cccnc1
1932,-4.462,2.64,166.06099999999995,None,Cn1c2ccccc2c(=O)c2ccccc21
1933,-3.0410000000000004,0.46,149.627,None,CCc1nc2cnc(N)nc2nc1CC
1934,-1.444,1.18,151.79399999999995,None,CC(=O)CC(CC(=O)O)c1ccccc1
1935,-1.696,-0.54,125.366,None,Nc1nc(=O)[nH]n1-c1ccccc1
1936,-2.197,2.16,168.183,None,CC=CCC1(CC=CC)C(=O)NC(=O)NC1=O
1937,-2.468,-0.54,125.366,None,Nc1nc(=O)n(-c2ccccc2)[nH]1
1938,-1.099,-0.78,99.232,None,O=C(O)c1cc(=O)cc(C(=O)O)o1
1939,-1.489,-1.27,119.24,None,Cc1nc2cncnc2n(C)c1=O
1940,-2.324,1.58,137.618,None,CCC1(CC)C(=O)NC(=S)NC1=O
1941,-2.101,1.73,132.528,None,O=C1CC(C(=O)O)Cc2ccccc21
1942,-3.194,1.4,144.661,None,O=C(c1ccco1)N(O)c1ccccc1
1943,-0.976,1.1,140.608,None,Cc1cc(Oc2ccccn2)nn1C
1944,-0.7709999999999999,1.08,119.947,None,Nc1nnc(-c2ccc(O)cc2)o1
1945,-5.1610000000000005,3.19,182.984,None,COC(=O)c1cc2cc3c(C)cc(=O)oc3c(C)c2o1
1946,-3.008,3.72,188.256,None,CCCCCCCCNC(=O)c1cccnc1
1947,-2.089,-1.18,119.157,None,CC12CC(C)(NC(=O)N1)NC(=O)N2
1948,-2.313,1.63,168.907,None,CCC1(CC)NC(=O)C(CC)(CC)NC1=O
1949,-2.309,-0.0517,110.726,None,Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)O
1950,-3.335,-3.48,102.886,None,O=c1cnc2c(=O)[nH]c(=O)[nH]c2[nH]1
1951,-1.626,-0.64,98.242,None,O=C(O)Cc1c[nH]c(=O)[nH]c1=O
1952,-2.283,2.69,157.19799999999995,None,CCCCCCCCNC(=O)C(C)O
1953,-1.284,0.36,144.61,None,CCN(CC)S(=O)N(CC)CC
1954,-1.121,0.38,120.358,None,CC(C)C(NCCC#N)C(=O)O
1955,-0.984,0.91,132.842,None,CCC(C)C(NCCC#N)C(=O)O
1956,-0.174,-0.0584,133.454,None,CC(C(=O)O)N(CCC#N)CCC#N
1957,-2.111,2.38,177.342,None,CCOP(=O)(OCC)SCCSCC
1958,-1.6780000000000002,2.37,95.225,None,O=[N+]([O-])OCCCCO[N+](=O)[O-]
1959,-2.846,4.26,186.853,None,CCCCOP(=O)(OCCCC)OCCCC
1960,-1.659,1.98,95.225,None,CC(CCO[N+](=O)[O-])O[N+](=O)[O-]
1961,-0.534,-2.04,115.406,None,NCC(=O)NCC(=O)NCC(=O)O
1962,-2.216,2.32,107.709,None,CC(CC(C)O[N+](=O)[O-])O[N+](=O)[O-]
1963,-2.188,1.95,107.709,None,O=[N+]([O-])OCCCCCO[N+](=O)[O-]
1964,-1.143,1.35,170.90599999999995,None,CC(C)CC(C(=O)O)N(CCC#N)CCC#N
1965,-2.675,3.06,120.193,None,CC(CCC(C)O[N+](=O)[O-])O[N+](=O)[O-]
1966,-1.3259999999999998,0.99,180.788,None,CSCCC(C(=O)O)N(CCC#N)CCC#N
1967,-0.695,-1.12,135.916,None,CC(O)C(O)C(O)C(O)C=NNC(N)=O
1968,-1.912,0.67,144.208,None,CCc1nc2nc[nH]c(=O)c2nc1CC
1969,-2.846,0.64,179.09900000000005,None,NC(CSCCSCC(N)C(=O)O)C(=O)O
1970,-2.494,0.94,191.583,None,NC(CSCCCSCC(N)C(=O)O)C(=O)O
1971,-3.624,1.3,204.067,None,NC(CSCCCCSCC(N)C(=O)O)C(=O)O
1972,-1.349,-2.6,138.204,None,NC(=O)NCC(=O)NCC(=O)NCC(=O)O
1973,-2.909,1.61,216.551,None,NC(CSCCCCCSCC(N)C(=O)O)C(=O)O
1974,-2.768,2.14,229.035,None,NC(CSCCCCCCSCC(N)C(=O)O)C(=O)O
1975,-3.4560000000000004,-2.62,99.54,None,Nc1[nH]c(=O)[nH]c2nc(=O)[nH]c1-2
1976,-2.931,0.63,149.627,None,CCc1nc2ncnc(N)c2nc1CC
1977,-2.127,0.67,250.56,None,CC(C)CC(NC(=O)C(C)NC(=O)CN)C(=O)NC(C(=O)O)C(C)C
1978,-1.71,2.19,144.915,None,COc1cc2nccnc2c(N)c1OC
1979,-1.137,1.94,126.811,None,CCCCCCOC(=O)C(C)O
1980,-1.273,3.0,151.779,None,CCCCCCCCOC(=O)C(C)O
1981,-0.68,0.53,120.334,None,CCCCC(NC(C)=O)C(=O)O
1982,-0.685,0.35,120.334,None,CCC(C)C(NC(C)=O)C(=O)O
1983,-1.888,1.86,95.225,None,CC(O[N+](=O)[O-])C(C)O[N+](=O)[O-]
1984,0.054000000000000006,-1.79,120.237,None,N=C(N)NCCCC(N)C(=O)O
1985,-2.1590000000000003,0.35,117.576,None,CCCCC(NC(N)=O)C(=O)O
1986,0.032,-0.19,130.216,None,CSCCC(NC(C)=O)C(=O)O
1987,-2.04,-1.18,146.555,None,O=S(CCCl)CCS(=O)CCCl
1988,-0.615,2.08,134.679,None,CC(SSC(C)C(=O)O)C(=O)O
1989,-0.431,-0.0934,130.06,None,CC(C)CC(NC(=O)CN)C(=O)O
1990,-0.705,0.98,137.281,None,CCC(SC(CC)C(=O)O)C(=O)O
1991,-1.823,1.58,147.16299999999995,None,CC(SCSC(C)C(=O)O)C(=O)O
1992,-2.891,1.38,159.64700000000005,None,CSC(CCC(SC)C(=O)O)C(=O)O
1993,-0.404,0.6,155.028,None,CC(C)C(N)C(=O)NC(C(=O)O)C(C)C
1994,-2.555,-0.12,131.765,None,NC(CSCC(N)C(=O)O)C(=O)O
1995,-0.173,1.13,167.512,None,CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C
1996,-0.711,-2.24,112.745,None,CC(=O)NC(CCC(=O)O)C(=O)O
1997,0.016,-1.47,123.432,None,NC(=O)NN=CC(O)C(O)C(O)CO
1998,-1.286,2.06,147.751,None,CCSC(=S)OC(CC(=O)O)C(=O)O
1999,-1.699,1.23,153.17,None,CCOC(=S)SC(CC(N)=O)C(=O)O
2000,-1.186,2.06,147.751,None,CCOC(=S)SC(CC(=O)O)C(=O)O
2001,-0.102,-1.05,119.81,None,CC(CC(C)(C(=O)O)C(=O)O)C(=O)O
