Expt,ClogP,Polarizability,Name,SLN
-10.13,8.18,247.196,"2,2',3,3',4,4',5,5'-Octachlorodiphenyl ether  ",O(C[2]C(=C(C(=C(CH=@2)Cl)Cl)Cl)Cl)C[13]C(=C(C(=C(CH=@13)Cl)Cl)Cl)Cl
-10.1,8.02,247.196,"2,2',3,3',4,5,5',6'-Octachlorodiphenyl ether  ",O(C[2]C(=C(C(=C(CH=@2)Cl)Cl)Cl)Cl)C[13]C(=C(CH=C(C=@13Cl)Cl)Cl)Cl
-3.92,0.4,51.943,Octafluorocyclobutane  ,C[1](C(C(C@1(F)F)(F)F)(F)F)(F)F
-5.24,5.01,105.125,Octane  ,CH3CH2CH2CH2CH2CH2CH2CH3
-2.39,3,109.432,1-Octanol  ,CH2(CH2CH2CH2CH2CH2CH2CH3)OH
-2.09,2.82,109.432,2-Octanol  ,CH3CH(CH2CH2CH2CH2CH2CH3)OH
-4.44,4.5,104.469,1-Octene  ,CH2=CHCH2CH2CH2CH2CH2CH3
-3.66,3.65,100.461,1-Octyne  ,CH#CCH2CH2CH2CH2CH2CH3
-3.17,3.56,118.197,Pelargonaldehyde  ,CH(CH2CH2CH2CH2CH2CH2CH2CH3)=O
-5.66,4.6,137.237,Pentachlorobenzene  ,C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)Cl
-7.21,6.21,203.391,"2,2',3,4,5-Pentachlorobiphenyl  ",C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl
-7.91,6.32,203.391,"2,2',3,4,5'-Pentachlorobiphenyl  ",C[1](C(=C(C(=CHCH=@1)Cl)Cl)Cl)C[12]C(=CHCH=C(CH=@12)Cl)Cl
-7.92,6.04,203.391,"2,3,4,5,6-Pentachlorobiphenyl  ",C[1](C(=C(C(=C(C=@1Cl)Cl)Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12
-7.43,6.26,203.391,"2,2',3,4,6-Pentachlorobiphenyl  ",C[1](C(=C(C(=CHC=@1Cl)Cl)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl
-7.32,6.51,203.391,"2,2',4,6,6'-Pentachlorobiphenyl  ",C[1](C(=CHC(=CHC=@1Cl)Cl)Cl)C[12]C(=CHCH=CHC=@12Cl)Cl
-7.05,6.27,203.391,"2,2',3,3',4-Pentachlorobiphenyl  ",C[1](C(=C(C(=CHCH=@1)Cl)Cl)Cl)C[12]C(=C(CH=CHCH=@12)Cl)Cl
-7.39,6.42,203.391,"2,3',4,4',5-Pentachlorobiphenyl  ",C[1](C(=CHC(=C(CH=@1)Cl)Cl)Cl)C[12]CH=C(C(=CHCH=@12)Cl)Cl
-9.16,6.8,200.916,"2,3,4,7,8-Pentachlorodibenzofuran  ",O[1]C[2]C(C[4]C@1=CHC(=C(CH=@4)Cl)Cl)=CHC(=C(C=@2Cl)Cl)Cl
-9.48,7.11,205.223,"1,2,3,4,7-Pentachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHC(=CHCH=@4)Cl)=C(C(=C(C=@1Cl)Cl)Cl)Cl
-7.44,6.66,207.698,"2,2',3,4,4'-Pentachlorodiphenyl ether  ",O(C[2]C(=C(C(=CHCH=@2)Cl)Cl)Cl)C[13]C(=CHC(=CHCH=@13)Cl)Cl
-7.67,6.86,207.698,"2,3,3',4,4'-Pentachlorodiphenyl ether  ",O(C[2]C(=C(C(=CHCH=@2)Cl)Cl)Cl)C[13]CH=C(C(=CHCH=@13)Cl)Cl
-2.6,3.2,96.051,Pentachloroethane  ,C(CH(Cl)Cl)(Cl)(Cl)Cl
-0.44,-2.36,84.901,Pentaerythritol  ,OHCH2C(CH2OH)(CH2OH)CH2OH
-4,4.52,133.827,Pentamethylbenzene  ,C[1](C(=C(C(=C(CH=@1)CH3)CH3)CH3)CH3)CH3
-3.18,3.41,67.673,Pentane  ,CH3CH2CH2CH2CH3
-0.6,3.25,127.618,1-Mentanol  ,C[1]H(CH2CH2CH2C(CH2@1)(CH3)CH(CH3)CH3)OH
-0.29,3.2,127.618,2-Mentanol  ,C[1]H(CH2CH2CH2CH(CH@1CH(CH3)CH3)CH3)OH
-0.24,3.25,127.618,3-Mentanol  ,C[1](CH2CH2CH2CH(CH2@1)CH3)(CH(CH3)CH3)OH
-2.68,2.9,67.017,1-Pentene  ,CH2=CHCH2CH2CH3
-2.54,2.89,67.017,Trans-2-pentene  ,CH3CH=[S=N]CHCH2CH3
-4.64,4.8,133.827,Pentylbenzene  ,C[1](CH=CHCH=CHCH=@1)CH2CH2CH2CH2CH3
-1.64,2.06,63.009,1-Pentyne  ,CH#CCH2CH2CH3
-8.79,6.4,214.463,Perylene  ,C[1]HCH=CHC[7]=CHCH=CHC[14]C[15]=CHCH=CHC[22]CH=CHCH=C(C@15=@22)C=@1C@7=@14
-2.3,1.63,135.964,Phenacetin  ,CH3CH2OC[9]=CHCH=C(NHC(CH3)=O)CH=CH@9
-5.26,4.68,155.091,Phenanthrene  ,C[1]HCH=CHCH=C[9]C[10]=CHCH=CHCH=C@10CH=CHC=@1@9
-0.7,1.16,104.989,2-Phenoxyethanol  ,CH2(CH2OC[8]CH=CHCH=CHCH=@8)OH
-2.31,3.16,238.795,Phenylbutazone  ,O=C[2]CH(CH2CH2CH2CH3)C(N(N@2C[21]CH=CHCH=CHCH=@21)C[32]CH=CHCH=CHCH=@32)=O
-0.92,1.38,100.682,1-Phenylethanol  ,CH(CH3)(C[7]CH=CHCH=CHCH=@7)OH
-0.4,1.03,88.198,Phenylmethanol  ,CH2(OH)C[6]CH=CHCH=CHCH=@6
-2.92,-1.73,117.003,Phthalamide  ,C(C[2]C(C(=O)NH2)=CHCH=CHCH=@2)(=O)NH2
-2.38,1.07,97.599,Phthalonitrile  ,C(C[2]C(C#N)=CHCH=CHCH=@2)#N
-3.18,1.49,253.074,Prednisolone  ,C[1]H=CHC(=O)CH=C[9]CH2CH2C[16:s=N]HC[18:s=I]HCH2CH2C[s=N](C(=O)CH2OH)(OH)C[s=I]@18(CH3)CH2CH(OH)C[s=I]H@16C[s=N]@1@9CH3
-4.42,4.04,240.809,Progesterone  ,C[1]H2CH2C(=O)CH=C[11]CH2CH2C[18:s=N]HC[20:s=I]HCH2CH2C[s=I]H(C(=O)CH3)C[s=I]@20(CH3)CH2CH2C[s=I]H@18C[s=N]@1@11CH3
-2.84,2.35,42.705,Propane  ,CH3CH2CH3
0.58,0.37,43.293,Propionaldehyde  ,CH(CH2CH3)=O
0.28,8.42E-02,43.317,Propionitrile  ,C(CH2CH3)#N
-0.72,1.24,72.568,Propyl acetate  ,C(CH3)(=O)OCH2CH2CH3
-3.37,3.74,108.859,Propyl benzene  ,C[1](CH=CHCH=CHCH=@1)CH2CH2CH3
-2.67,3.26,126.238,Propyl benzoate  ,C(C[2]CH=CHCH=CHCH=@2)(=O)OCH2CH2CH3
-1.92,2.3,97.536,Propyl butyrate  ,C(CH2CH2CH3)(=O)OCH2CH2CH3
-0.59,0.13,40.23,Propylene oxide  ,C[1]H2CH(CH3)O@1
-0.49,0.83,60.084,Propyl formate  ,CH(=O)OCH2CH2CH3
-1.34,1.86,84.464,Propyl isopropyl ether  ,O(CH(CH3)CH3)CH2CH2CH3
-4.23,-0.7,53.019,Propyzamide  ,C(CH2CH3)(=O)NH2
-6.18,5.17,172.621,Pyrene  ,C[1]HCH=CHC[7]=CHCH=C[12]CH=CHCH=C[19]CH=CHC=@1C@7=C@12@19
-0.56,0.27,73.239,Quinone  ,C[1](=O)CH=CHC(=O)CH=CH@1
-2.61,2.7,95.719,Styrene  ,CH2=CHC[6]CH=CHCH=CHCH=@6
-1.6,1.61,93.9,Styrene oxide  ,C[1]H2CH(C[6]CH=CHCH=CHCH=@6)O@1
-4.02,3.48,219.56,Testosterone  ,C[1](CH2CH2C[8:s=N](C(=CH@1)CH2CH2C[18:s=N]HC[20:s=I]HCH2CH2C[s=I]H(OH)C[s=I]@20(CH3)CH2CH2C[s=I]H@18@8)CH3)=O
-4.08,3.48,219.56,Testosterone  ,C[1](CH2CH2C[8](C[9]HCH2CH2C[17](CH(CH2CH2CH@17CH@9CH2CH2C@8=CH@1)OH)CH3)CH3)=O
-8.06,6.52,220.489,"2,2',5,5'-Tetrabromobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Br)Br)C[12]C(=CHCH=C(CH=@12)Br)Br
-2.72,4.12,113.149,"1,1,2,2-Tetrabromoethane  ",CH(CH(Br)Br)(Br)Br
-3.14,3.57,100.665,Tetrabromomethane  ,C(Br)(Br)(Br)Br
-5.26,4.6,140.862,"2,4,3,5-Tetrachloroanisole  ",CH3OC[6]C(=C(C(=C(CH=@6)Cl)Cl)Cl)Cl
-5.13,4.45,140.862,"2,4,5,6-Tetrachloroanisole  ",CH3OC[6]C(=CHC(=C(C=@6Cl)Cl)Cl)Cl
-4.7,4.18,124.071,"1,2,3,4-Tetrachlorobenzene  ",C[1](C(=C(C(=CHCH=@1)Cl)Cl)Cl)Cl
-4.68,4.31,124.071,"1,2,3,5-Tetrachlorobenzene  ",C[1](C(=C(CH=C(CH=@1)Cl)Cl)Cl)Cl
-5.47,4.23,124.071,"1,2,4,5-Tetrachlorobenzene  ",C[1](C(=CHC(=C(CH=@1)Cl)Cl)Cl)Cl
-7.99,7.07,215.193,"2,2',4,6'-Tetrachlorobenzyl 3-toluene  ",C[1](C(=C(C(=CHCH=@1)Cl)CH3)Cl)CH2C[18]C(=CHCH=CHC=@18Cl)Cl
-7.4,7.07,215.193,"2,2',4,4'-Tetrachlorobenzyl 3-toluene  ",C[1](C(=C(C(=CHCH=@1)Cl)CH3)Cl)CH2C[18]C(=CHC(=CHCH=@18)Cl)Cl
-8.03,6.9,215.193,"2,2',5,5'-Tetrachlorobenzyl 4-toluene  ",C[1](C(=CHC(=C(CH=@1)Cl)CH3)Cl)CH2C[18]C(=CHCH=C(CH=@18)Cl)Cl
-8.36,7.07,215.193,"2,2',4,6'-Tetrachlorobenzyl 5-toluene  ",C[1](C(=CHC(=C(CH=@1)CH3)Cl)Cl)CH2C[18]C(=CHCH=CHC=@18Cl)Cl
-7.49,7.07,215.193,"2,2',4,4'-Tetrachlorobenzyl 5-toluene  ",C[1](C(=CHC(=C(CH=@1)CH3)Cl)Cl)CH2C[18]C(=CHC(=CHCH=@18)Cl)Cl
-8.18,6.81,215.193,"2,3,4,4'-Tetrachlorobenzyl 5-toluene  ",C[1](C(=C(C(=C(CH=@1)CH3)Cl)Cl)Cl)CH2C[18]CH=CHC(=CHCH=@18)Cl
-7.24,6.81,215.193,"2,3,4,6'-Tetrachlorobenzyl 6-toluene  ",C[1](C(=C(C(=CHC=@1CH3)Cl)Cl)Cl)CH2C[18]CH=CHCH=CHC=@18Cl
-7.44,6.81,215.193,"2,3,4,4'-Tetrachlorobenzyl 6-toluene  ",C[1](C(=C(C(=CHC=@1CH3)Cl)Cl)Cl)CH2C[18]CH=CHC(=CHCH=@18)Cl
-7.16,5.73,190.225,"2,3,4,5-Tetrachlorobiphenyl  ",C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12
-7.8,6.05,190.225,"2,3',4,4'-Tetrachlorobiphenyl  ",C[1](C(=CHC(=CHCH=@1)Cl)Cl)C[12]CH=C(C(=CHCH=@12)Cl)Cl
-6.47,5.87,190.225,"2,2',3,5'-Tetrachlorobiphenyl  ",C[1](C(=C(CH=CHCH=@1)Cl)Cl)C[12]C(=CHCH=C(CH=@12)Cl)Cl
-6.57,5.88,190.225,"2,2',4,5-Tetrachlorobiphenyl  ",C[1](C(=CHC(=C(CH=@1)Cl)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl
-7,5.92,190.225,"2,2',5,5'-Tetrachlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]C(=CHCH=C(CH=@12)Cl)Cl
-8.53,6,190.225,"3,3',4,4'-Tetrachlorobiphenyl  ",C[1](CH=C(C(=CHCH=@1)Cl)Cl)C[12]CH=C(C(=CHCH=@12)Cl)Cl
-6.8,5.92,190.225,"2,2',5,6'-Tetrachlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]C(=CHCH=CHC=@12Cl)Cl
-8.03,5.91,190.225,"2,2',6,6'-Tetrachlorobiphenyl  ",C[1](C(=CHCH=CHC=@1Cl)Cl)C[12]C(=CHCH=CHC=@12Cl)Cl
-6.94,6.11,190.225,"2,4,4',6-Tetrachlorobiphenyl  ",C[1](C(=CHC(=CHC=@1Cl)Cl)Cl)C[12]CH=CHC(=CHCH=@12)Cl
-8.54,6.26,190.225,"3,3',5,5'-Tetrachlorobiphenyl  ",C[1](CH=C(CH=C(CH=@1)Cl)Cl)C[12]CH=C(CH=C(CH=@12)Cl)Cl
-8.86,6.45,187.75,"2,3,7,8-Tetrachlorodibenzofuran  ",O[1]C[2]C(C[4]C@1=CHC(=C(CH=@4)Cl)Cl)=CHC(=C(CH=@2)Cl)Cl
-8.77,6.4,192.057,"1,2,3,4-Tetrachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHCH=CHCH=@4)=C(C(=C(C=@1Cl)Cl)Cl)Cl
-8.89,6.8,192.057,"1,2,3,7-Tetrachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHC(=CHCH=@4)Cl)=C(C(=C(CH=@1)Cl)Cl)Cl
-9,6.84,192.057,"1,3,6,8-Tetrachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=C(CH=C(CH=@4)Cl)Cl)=C(CH=C(CH=@1)Cl)Cl
-10.22,7.01,192.057,"2,3,7,8-Tetrachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHC(=C(CH=@4)Cl)Cl)=CHC(=C(CH=@1)Cl)Cl
-6.82,6.19,194.532,"2,2',4,4'-Tetrachlorodiphenyl ether  ",O(C[2]C(=CHC(=CHCH=@2)Cl)Cl)C[13]C(=CHC(=CHCH=@13)Cl)Cl
-6.98,6.59,194.532,"3,3',4,4'-Tetrachlorodiphenyl ether  ",O(C[2]CH=C(C(=CHCH=@2)Cl)Cl)C[13]CH=C(C(=CHCH=@13)Cl)Cl
-1.74,2.17,82.885,"1,1,2,2-Tetrachloroethane  ",CH(CH(Cl)Cl)(Cl)Cl
-2.18,2.48,82.885,"1,1,1,2-Tetrachloroethane  ",C(CH2Cl)(Cl)(Cl)Cl
-1.75,2.17,82.885,"1,1,2,2-Tetrachloroethane  ",CH(CH(Cl)Cl)(Cl)Cl
-2.54,2.95,82.229,Tetrachloroethylene  ,C(=C(Cl)Cl)(Cl)Cl
-2.74,2.95,82.229,Tetrachloroethylene  ,C(=C(Cl)Cl)(Cl)Cl
-2.31,2.86,70.401,Tetrachloromethane  ,C(Cl)(Cl)(Cl)Cl
-5.24,4.92,157.653,"3,4,5,6-Tetrachloroveratrole  ",CH3OC[6]C(OCH3)=C(C(=C(C=@6Cl)Cl)Cl)Cl
-2.38,2.46,73.175,"1,2,4,5-Tetraflurobenzene  ",C[1](C(=CHC(=C(CH=@1)F)F)F)F
1.15,0.33,52.714,Tetrahydrofuran  ,O[1]CH2CH2CH2CH2@1
-0.03,0.89,65.198,Tetrahydropyran  ,C[1]H2CH2CH2CH2CH2O@1
-4.59,4.06,121.343,"1,2,4,5-Tetramethylbenzene  ",C[1](C(=CHC(=C(CH=@1)CH3)CH3)CH3)CH3
-2.21,2.68,83.891,Toluene  ,C[1](CH=CHCH=CHCH=@1)CH3
-3.68,2.5,288.493,Triamcinolone  ,CH3C[5:s=N]C[6:s=I](C(CH2OH)=O)OC(CH3)(CH3)OC[s=I]H@6CH2C[s=I]H@5C[32:s=I]HCH2CH2C[40]=CHC(CH=CHC[s=N]@40(CH3)C@32(F)C[s=N]H(OH)CH2@5)=O
-5.07,4.22,133.603,"1,2,3-Tribromobenzene  ",C[1](C(=C(CH=CHCH=@1)Br)Br)Br
-4.5,4.38,133.603,"1,2,4-Tribromobenzene  ",C[1](C(=CHC(=CHCH=@1)Br)Br)Br
-5.6,4.39,133.603,"1,3,5-Tribromobenzene  ",C[1](CH=C(CH=C(CH=@1)Br)Br)Br
-7.3,5.88,199.757,"2,4,6-Tribromobiphenyl  ",C[1](C(=CHC(=CHC=@1Br)Br)Br)C[12]CH=CHCH=CHCH=@12
-1.91,2.29,79.933,Tribromomethane  ,CH(Br)(Br)Br
0.72,1.27,78.333,"2,2,2-TriChloro-1,1-ethanediol  ",CH(C(Cl)(Cl)Cl)(OH)OH
-4.29,3.95,127.696,"2,3,4-Trichloroanisole  ",CH3OC[6]C(=C(C(=CHCH=@6)Cl)Cl)Cl
-4.2,3.95,127.696,"2,4,6-Trichloroanisole  ",CH3OC[6]C(=CHC(=CHC=@6Cl)Cl)Cl
-4.1,3.77,110.905,"1,2,3-Trichlorobenzene  ",C[1](C(=C(CH=CHCH=@1)Cl)Cl)Cl
-3.61,3.82,110.905,"1,2,4-Trichlorobenzene  ",C[1](C(=CHC(=CHCH=@1)Cl)Cl)Cl
-4.6,4.04,110.905,"1,3,5-Trichlorobenzene  ",C[1](CH=C(CH=C(CH=@1)Cl)Cl)Cl
-7.06,5.56,177.059,"3,4,4'-Trichlorobiphenyl  ",C[1](CH=C(C(=CHCH=@1)Cl)Cl)C[12]CH=CHC(=CHCH=@12)Cl
-6.01,5.51,177.059,"2,3',5-Trichlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]CH=C(CH=CHCH=@12)Cl
-6.26,5.46,177.059,"2,3,4',-Trichlorobiphenyl  ",C[1](C(=C(CH=CHCH=@1)Cl)Cl)C[12]CH=CHC(=CHCH=@12)Cl
-6.27,5.4,177.059,"2,4,5-Trichlorobiphenyl  ",C[1](C(=CHC(=C(CH=@1)Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12
-6.29,5.31,177.059,"2,3,6-Trichlorobiphenyl  ",C[1](C(=C(CH=CHC=@1Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12
-6.14,5.54,177.059,"2,4,6-Trichlorobiphenyl  ",C[1](C(=CHC(=CHC=@1Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12
-6.29,5.46,177.059,"2',3,4-Trichlorobiphenyl  ",C[1](CH=C(C(=CHCH=@1)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl
-6.21,5.61,177.059,"2,4,4'-Trichlorobiphenyl  ",C[1](C(=CHC(=CHCH=@1)Cl)Cl)C[12]CH=CHC(=CHCH=@12)Cl
-7.58,5.91,178.891,"1,2,4-Trichlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHCH=CHCH=@4)=C(C(=CHC=@1Cl)Cl)Cl
-6.58,5.72,181.366,"2,4,5-Trichlorodiphenyl ether  ",O(C[2]C(=CHC(=C(CH=@2)Cl)Cl)Cl)C[13]CH=CHCH=CHCH=@13
-6.77,6,181.366,"3,4,5-Trichlorodiphenyl ether  ",O(C[2]CH=C(C(=C(CH=@2)Cl)Cl)Cl)C[13]CH=CHCH=CHCH=@13
-2,2.1,69.719,"1,1,1-Trichloroethane  ",C(CH3)(Cl)(Cl)Cl
-1.48,1.68,69.719,"1,1,2-Trichloroethane  ",CH(CH2Cl)(Cl)Cl
-2.14,2.1,69.719,"1,1,1-Trichloroethane  ",C(CH3)(Cl)(Cl)Cl
-1.96,2.26,69.063,Trichloroethylene  ,C(=CHCl)(Cl)Cl
-1.93,2.26,69.063,Trichloroethylene  ,C(=CHCl)(Cl)Cl
-3.04,2.09,70.161,"1,1,2-Trichlorofluoroethane  ",C(CH2Cl)(Cl)(Cl)F
-1.17,1.76,57.235,Trichloromethane  ,CH(Cl)(Cl)Cl
-1.92,1.96,82.203,"1,2,3-Trichloropropane  ",CH2(CH(CH2Cl)Cl)Cl
-4.37,4.33,144.487,"3,4,5-Trichloroveratrole  ",CH3OC[6]C(OCH3)=C(C(=C(CH=@6)Cl)Cl)Cl
0.3,0.66,48.338,"1,1,1,-Trifluoro-2-propanol  ",C(CH(CH3)OH)(F)(F)F
-0.72,1.74,96.948,"2,3,3-Trimethyl-2-Butanol  ",CH3C(C(CH3)(CH3)CH3)(OH)CH3
-1.27,2.27,109.432,"2,2,3-Trimethyl-3-pentanol  ",CH3C(C(CH2CH3)(OH)CH3)(CH3)CH3
-3.2,3.6,108.859,"1,2,3,-Trimethylbenzene  ",C[1](C(=C(CH=CHCH=@1)CH3)CH3)CH3
-3.31,3.6,108.859,"1,2,4-Trimethylbenzene  ",C[1](C(=CHC(=CHCH=@1)CH3)CH3)CH3
-3.4,3.6,108.859,"1,3,5-Trimethylbenzene  ",C[1](CH=C(CH=C(CH=@1)CH3)CH3)CH3
-4.74,4.46,105.125,"2,2,4-Trimethylpentane  ",CH3C(CH2CH(CH3)CH3)(CH3)CH3
-6.74,5.91,196.933,Triphenylene  ,C[1]HCH=CHCH=C[9]C[10]=CHCH=CHCH=C@10C[20]=CHCH=CHCH=C@20C=@1@9
0.96,-2.11,37.777,Urea  ,NH2C(=O)NH2
-0.85,1.44,68.261,Veleraldehyde  ,CH(CH2CH2CH2CH3)=O
-1.31,1.96,104.989,Veratrole  ,CH3OC[6]C(OCH3)=CHCH=CHCH=@6
-3.3,3.9,162.773,Vernolate  ,CH3CH2CH2N(CH2CH2CH3)C(SCH2CH2CH3)=O
-3.89,3.42,227.301,Warfarin  ,O=C[2]C(CH(CH2C(CH3)=O)C[15]CH=CHCH=CHCH=@15)=C(OH)C[29]C(O@2)=CHCH=CHCH=@29
-4.23,3.87,118.031,"1,1,3,4,4-Pentachloro-1,2-Butadiene  ",C(=C=C(CH(Cl)Cl)Cl)(Cl)Cl
-10.55,8.39,260.362,"2,2',3,3',4,4',5,5',6'-Nonachlorodiphenyl ether  ",O(C[2]C(=C(C(=C(CH=@2)Cl)Cl)Cl)Cl)C[13]C(=C(C(=C(C=@13Cl)Cl)Cl)Cl)Cl
-7.33,6.38,203.391,"2,2',4,5,5'-Pentachlorobiphenyl  ",C[1](C(=CHC(=C(CH=@1)Cl)Cl)Cl)C[12]C(=CHCH=C(CH=@12)Cl)Cl
-8.06,6.99,215.193,"2,2',4,5'-Tetrachlorobenzyl-5 toluene  ",C[1](C(=CHC(=C(CH=@1)CH3)Cl)Cl)CH2C[18]C(=CHCH=C(CH=@18)Cl)Cl
-6.02,5.43,177.059,"2',2,5-Trichlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl
-7.25,5.96,190.225,"2,3',4',5-Tetrachlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]CH=C(C(=CHCH=@12)Cl)Cl
-6.22,5.8,181.366,"2,4,4'-trichlorodiphenyl ether  ",O(C[2]C(=CHC(=CHCH=@2)Cl)Cl)C[13]CH=CHC(=CHCH=@13)Cl
-6.25,5.52,177.059,"2,4',6-Trichlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]CH=CHC(=CHCH=@12)Cl
-3.17,2.92,199.066,Alachlor,ClCH2C(=O)N(C[8]=C(CH2CH3)CH=CHCH=C@8CH2CH3)CH2OCH3
-0.71,1.13,135.635,Aldicarb,S(C(CH3)(CH3)CH=[S=N]NOC(=O)NHCH3)CH3
-6.3,5.32,205.617,Aldrin,ClC[2:s=I]C[3:s=I]HC[s=N]H(C[s=N](Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl)C[16]HCH2CH@3CH=CH@16
-6,4.52,213.774,Bifenox,ClC[2]=C(OC[5]=CHC(=C(N[+1](O[-1])=O)CH=CH@5)C(OCH3)=O)CH=CHC(Cl)=CH@2
-2.56,2.4,152.838,Carbaril,O(C[2]C[3]C(CH=CHCH=@2)=CHCH=CHCH=@3)C(=O)NHCH3
-1.21,1.76,158.457,Carbofuran,O[1]C(CH2C[6]=C@1C(OC(=O)NHCH3)=CHCH=CH@6)(CH3)CH3
-6.05,5.61,237.269,Carbophenothion,ClC[2]=CHCH=C(SCH2SP(=S)(OCH2CH3)OCH2CH3)CH=CH@2
-3.14,3,175.86,Carboxin,S[1]CH2CH2OC(=C@1C(=O)NHC[15]=CHCH=CHCH=CH@15)CH3
-5.35,5.57,214.419,chlordane,ClC[2]C[3]HCH(C(Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl)CH2CH(Cl)CH@3Cl
-5.39,5.44,187.431,Chlordene,ClC[2]C[3]HCH(C(Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl)CH=CHCH2@3
-4.41,3.58,131.321,chloroneb,ClC[2]=C(OCH3)CH=C(Cl)C(OCH3)=CH@2
-2,3.09,72.946,chloropicrin,ClC(Cl)(Cl)N[+1](O[-1])=O
-4.65,2.88,150.263,chlorothalonil,ClC[2]=C(C(Cl)=C(Cl)C(Cl)=C@2C#N)C#N
-4.89,3.2,212.526,Chloroxuron,ClC[2]=CHCH=C(OC[9]=CHCH=C(NHC(=O)N(CH3)CH3)CH=CH@9)CH=CH@2
-3.39,3.49,149.13,Chlorpropham,ClC[2]CH=C(NHC(OCH(CH3)CH3)=O)CH=CHCH=@2
0.32,0.51,55.121,t-Crotonaldehyde,O=CHCH=[S=N]CHCH3
-7.2,5.39,215.193,DDD,ClCH(Cl)CH(C[7]=CHCH=C(Cl)CH=CH@7)C[18]=CHCH=C(Cl)CH=CH@18
-6.9,6.37,214.537,DDE,ClC[2]=CHCH=C(C(C[9]=CHCH=C(Cl)CH=CH@9)=C(Cl)Cl)CH=CH@2
-8.08,5.92,228.359,DDT,ClC(Cl)(Cl)CH(C[7]=CHCH=C(Cl)CH=CH@7)C[18]=CHCH=C(Cl)CH=CH@18
-3.45,3.41,245.116,Deoxycorticosterone,O=C(C[3:s=I]HC[5:s=N](C[s=I]H(C[8:s=N]HC[s=N]H(C[12:s=I](C(CH2CH2@8)=CHC(=O)CH2CH2@12)CH3)CH2CH2@5)CH2CH2@3)CH3)CH2OH
-3.61,1.87,266,Dexamethasone,FC[2:s=N]C[s=N]H(C[5:s=I]HC[s=N](C[s=N](OH)(C[s=N]H(CH2@5)CH3)C(=O)CH2OH)(CH2C[s=I]H@2OH)CH3)CH2CH2C[44]C[s=N]@2(CH3)CH=CHC(=O)CH=@44
-5.85,4.7,256.475,dialifos,ClCH2CH(SP(=S)(OCH2CH3)OCH2CH3)N[26]C(=O)C[29]C(C@26=O)=CHCH=CHCH=@29
-4.06,5.13,188.449,Diallate,ClC(CH2SC(=O)N(CH(CH3)CH3)CH(CH3)CH3)=[S=I]CHCl
-2.38,2.65,97.335,"1,2-Dibromo-3-chloropropane",CH2(CH(CH2Cl)Br)Br
-4.4,4.92,199.255,o-dibutylphthalate,O[-1]C(=O)C[4]C(=C(CH2CH2CH2CH3)CH=CHC=@4C(O[-1])=O)CH2CH2CH2CH3
-1.7,2.75,131.909,Dicamba,ClC[2]=C(C(OCH3)=C(Cl)CH=CH@2)C(OH)=O
-3.82,4.24,227.338,Diclofop-methyl,ClC[2]=C(OC[5]=CHCH=C(OCH(CH3)C(OCH3)=O)CH=CH@5)CH=CHC(Cl)=CH@2
-6.29,4.88,203.798,Dieldrin,ClC[2:s=N]C[3]HCH(C[7:s=N]HC[9]HOCH@9C[s=I]H@3CH2@7)C[s=N](Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl
